time,open,high,low,close,volume,spread,real_volume
2022-01-07,43066.87,43175.05,40537.0,41866.38,80476,12683,0
2022-01-10,42251.03,42433.95,39577.45,41661.88,77193,12616,0
2022-01-11,41735.88,43050.72,41192.5,42590.86,68820,12646,0
2022-01-12,42580.36,44288.63,42398.67,43714.42,59890,12617,0
2022-01-13,43726.92,44367.88,42245.29,42737.82,60666,12633,0
2022-01-14,42756.32,43414.99,41704.99,43259.8,61834,12650,0
2022-01-17,43015.67,43233.02,41536.61,41666.71,55128,12650,0
2022-01-18,41571.21,42435.74,41202.7,42318.24,65913,12667,0
2022-01-19,42235.24,42619.2,41068.97,41639.01,65085,12639,0
2022-01-20,41638.01,43445.87,41222.38,41249.99,57122,12627,0
2022-01-21,41340.06,41455.94,36049.72,36549.59,107025,12650,0
2022-01-24,35287.36,37490.35,32848.02,36720.57,111253,12613,0
2022-01-25,36702.07,37496.36,35638.72,36494.51,90931,12624,0
2022-01-26,36546.01,38859.67,36247.49,36253.99,84725,12646,0
2022-01-27,36365.49,37141.64,35435.73,36124.23,82564,12601,0
2022-01-28,36091.73,37948.2,35849.5,37733.86,83448,12611,0
2022-01-31,37710.25,38691.4,36575.08,38347.43,65669,12609,0
2022-02-01,38413.93,39228.42,37922.96,38735.62,71453,12601,0
2022-02-02,38788.12,38852.39,36517.54,36853.42,68607,12613,0
2022-02-03,36865.42,37182.92,36203.89,36895.87,71812,12614,0
2022-02-04,36810.87,40855.61,36737.47,40502.95,69748,12621,0
2022-02-07,41653.17,44481.7,41427.43,44030.99,73142,12601,0
2022-02-08,44008.39,45458.12,42630.72,44147.15,72184,12612,0
2022-02-09,44108.65,44826.18,43070.96,44439.18,56793,4474,0
2022-02-10,44468.25,45816.68,43162.68,43724.18,74252,4464,0
2022-02-11,43755.5,44060.18,42020.68,42531.68,77308,4465,0
2022-02-12,42541.52,43012.68,41702.18,41849.18,60668,4464,0
2022-02-13,41871.77,42747.68,41828.8,42169.68,42613,4464,0
2022-02-14,42204.56,42837.18,41516.18,42204.18,63357,4464,0
2022-02-15,42230.54,44516.68,42221.49,43954.68,56786,4464,0
2022-02-16,43969.88,44762.68,43295.68,44062.18,55438,4464,0
2022-02-17,44069.27,44183.18,40041.18,40656.63,66270,4464,0
2022-02-18,40670.57,40957.68,39418.18,39963.68,65781,4464,0
2022-02-19,39963.28,40447.18,39625.18,39897.18,37050,4464,0
2022-02-20,39921.58,40127.18,37953.18,38213.18,44860,4464,0
2022-02-21,38235.26,39474.18,36954.48,37009.68,84217,4464,0
2022-02-22,37063.93,38285.18,36320.68,37852.68,94782,4464,0
2022-02-23,37868.95,39233.68,37366.18,37483.37,67869,4464,0
2022-02-24,37517.53,39757.68,34296.68,38361.18,117971,4464,0
2022-02-25,38392.71,39674.18,37732.68,38958.68,84953,4464,0
2022-02-26,38970.37,40263.18,38549.68,39409.18,57867,4464,0
2022-02-27,39457.68,39833.68,36970.68,37388.68,61502,4464,0
2022-02-28,37408.56,41939.68,37290.86,41615.08,89056,4464,0
2022-03-01,41637.6,44963.68,41621.42,43846.68,84047,4464,0
2022-03-02,43888.14,45269.68,43311.68,44019.18,76540,4464,0
2022-03-03,44057.22,44315.18,41787.18,42069.18,68832,4464,0
2022-03-04,42063.71,42684.22,39038.68,39345.68,80963,4464,0
2022-03-05,39375.18,39592.93,38512.68,39321.68,44978,4464,0
2022-03-06,39360.63,39667.18,38061.18,38967.68,48890,4464,0
2022-03-07,39006.83,39521.68,37127.68,37791.68,83499,4464,0
2022-03-08,37810.26,39351.18,37762.97,38448.18,96088,4464,0
2022-03-09,38474.15,42566.68,38453.09,41855.18,77966,4464,0
2022-03-10,41871.24,42122.18,38519.18,39287.18,88807,4464,0
2022-03-11,39309.08,40236.68,38199.18,38819.18,78142,4464,0
2022-03-12,38835.28,39427.68,38622.68,39057.68,45608,4465,0
2022-03-13,39070.99,39276.68,38323.18,38692.18,37210,4464,0
2022-03-14,38692.68,39278.68,37502.68,38681.68,71052,4464,0
2022-03-15,38681.68,39893.68,38077.68,39621.73,71352,4464,0
2022-03-16,39625.98,41682.68,38787.18,41076.68,95417,4464,0
2022-03-17,41077.18,41465.68,40486.18,40966.68,55141,4465,0
2022-03-18,40969.18,42320.18,40126.68,41779.68,58786,4465,0
2022-03-19,41779.68,42368.18,41479.68,42122.39,32304,4465,0
2022-03-20,42122.39,42291.68,40890.68,41333.18,42727,4464,0
2022-03-21,41334.18,41536.18,40458.68,41281.18,59007,4464,0
2022-03-22,41281.18,43349.68,40844.18,42813.68,58006,4464,0
2022-03-23,42815.68,42830.18,41708.18,42357.18,56699,4464,0
2022-03-24,42360.18,44218.68,42298.18,44010.68,60357,4464,0
2022-03-25,44011.18,45110.18,43516.29,44524.28,75734,4464,0
2022-03-26,44485.18,44778.68,44056.68,44430.68,34859,4465,0
2022-03-27,44431.18,46598.18,44350.68,46076.18,32998,4465,0
2022-03-28,46106.8,48206.18,45822.18,47932.68,62712,4464,0
2022-03-29,47941.28,48127.68,46868.68,47453.18,57217,4464,0
2022-03-30,47474.29,47694.68,46499.18,47261.68,54103,4464,0
2022-03-31,47256.34,47599.18,45474.18,45720.68,63756,4464,0
2022-04-01,45743.18,46708.18,44188.18,46116.18,69806,4464,0
2022-04-02,46143.34,47188.18,45577.18,46144.18,57932,4464,0
2022-04-03,46172.93,46757.18,45514.68,46338.68,40923,4464,0
2022-04-04,46360.65,47425.68,45087.18,46285.68,75790,4464,0
2022-04-05,46292.66,47178.18,45445.18,45853.18,60386,4464,0
2022-04-06,45869.4,46031.18,43156.18,43840.46,86609,4464,0
2022-04-07,43853.8,43996.68,42691.18,43540.68,71751,4465,0
2022-04-08,43553.68,43961.68,42372.68,42775.46,78768,4464,0
2022-04-09,42788.3,42856.3,42080.68,42404.68,61109,4465,0
2022-04-10,42421.0,43410.68,42376.18,43053.18,32159,4464,0
2022-04-11,43053.18,43171.68,39432.18,39798.18,89764,4465,0
2022-04-12,39811.66,40675.68,39162.68,39492.68,77216,4465,0
2022-04-13,39508.42,41539.12,39460.68,41209.11,67209,4464,0
2022-04-14,41225.75,41476.68,39510.68,39880.68,84342,4464,0
2022-04-15,39895.38,40814.18,39741.67,40354.68,40195,4464,0
2022-04-16,40383.29,40682.18,39963.68,40240.77,31005,4464,0
2022-04-17,40265.41,40654.68,39780.18,40230.18,37780,4464,0
2022-04-18,40248.56,40985.68,38511.68,40645.18,61863,4464,0
2022-04-19,40646.29,41738.68,40553.68,41253.68,55093,4465,0
2022-04-20,41277.98,42185.18,40830.18,41397.68,53868,4465,0
2022-04-21,41409.92,42970.18,40512.18,40568.68,71463,4465,0
2022-04-22,40594.79,40817.18,39122.68,39574.89,72214,4464,0
2022-04-23,39600.18,39954.18,39251.68,39783.68,32254,4465,0
2022-04-24,39792.91,39925.18,38869.68,39472.27,44254,4465,0
2022-04-25,39496.56,40365.68,38149.19,40150.68,85689,4465,0
2022-04-26,40164.6,40777.68,37652.18,38081.56,80105,4464,0
2022-04-27,38099.8,39443.18,37668.68,39056.18,73403,4464,0
2022-04-28,39089.34,40353.18,38845.68,39843.24,76940,4465,0
2022-04-29,39843.24,39964.68,38131.68,38514.18,79425,4465,0
2022-04-30,38542.2,38770.18,38123.18,38297.18,49255,4464,0
2022-05-01,38314.26,38680.68,37346.68,38275.18,47877,4464,0
2022-05-02,38288.24,39138.68,38012.44,38276.71,99887,4464,0
2022-05-03,38282.23,38886.18,37471.68,37734.18,71763,4464,0
2022-05-04,37747.45,40010.68,37583.68,39762.64,68370,4464,0
2022-05-05,39759.12,39855.68,35507.18,36396.1,77812,4464,0
2022-05-06,36437.71,36626.68,35207.68,36031.19,112290,4464,0
2022-05-07,36054.81,36089.18,35674.68,35738.18,43838,4465,0
2022-05-08,35745.04,35777.89,33634.68,34180.49,82807,4464,0
2022-05-09,34195.95,34430.18,30283.18,30913.68,132719,4464,0
2022-05-10,30929.18,32613.68,29692.18,30963.61,146144,4464,0
2022-05-11,30963.61,32119.18,28089.18,28358.68,172578,4464,0
2022-05-12,28378.03,30061.18,25259.68,28490.79,200958,4464,0
2022-05-13,28513.89,30958.68,27899.68,29711.18,144090,4464,0
2022-05-14,29729.4,30046.18,28531.68,29292.68,66374,4464,0
2022-05-15,29320.84,31063.18,29293.18,30979.31,69965,4465,0
2022-05-16,31003.91,31369.18,29008.18,29861.8,101659,4465,0
2022-05-17,29887.66,30725.68,29367.18,30034.38,81750,4464,0
2022-05-18,30047.39,30655.18,28671.68,29175.18,90498,4464,0
2022-05-19,29181.93,30486.18,28573.18,30201.18,85259,4465,0
2022-05-20,30215.63,30706.18,28670.18,29081.67,89494,4464,0
2022-05-21,29074.78,29593.18,28879.18,29349.68,51192,4464,0
2022-05-22,29363.33,30265.18,29186.68,29876.49,39489,4465,0
2022-05-23,29883.51,30615.68,28979.68,29276.18,77824,4464,0
2022-05-24,29292.12,29581.68,28593.18,29401.68,63281,4464,0
2022-05-25,29415.52,30171.68,29274.68,29727.18,66882,4464,0
2022-05-26,29744.29,29824.85,27940.18,29393.68,74306,4465,0
2022-05-27,29402.65,29637.18,28218.68,28701.74,84141,4464,0
2022-05-28,28701.74,29205.68,28460.18,28962.18,63109,4465,0
2022-05-29,28978.67,29425.18,28782.68,29123.18,40624,4465,0
2022-05-30,29140.49,31365.68,29094.18,31222.75,50348,4464,0
2022-05-31,31234.47,32351.18,31168.68,31766.68,72268,4464,0
2022-06-01,31772.32,31930.18,29247.28,29585.68,74324,4464,0
2022-06-02,29594.05,30351.68,29457.69,30180.1,61204,4464,0
2022-06-03,30192.75,30652.18,29214.36,29612.51,61911,4464,0
2022-06-04,29612.54,29929.18,29425.68,29690.68,45481,4464,0
2022-06-05,29720.73,30119.68,29478.68,29894.68,34169,4464,0
2022-06-06,29903.35,31714.18,29758.19,31412.68,60872,4464,0
2022-06-07,31412.25,31539.18,29133.68,31302.62,82925,3183,0
2022-06-08,31312.64,31490.62,29802.53,30148.12,88173,3175,0
2022-06-09,30156.21,30663.62,29890.62,30125.12,64396,3175,0
2022-06-10,30144.8,30330.62,28803.12,29151.21,71528,3175,0
2022-06-11,29151.35,29402.12,28050.12,28347.62,70572,3176,0
2022-06-12,28358.92,28634.12,26828.62,27315.12,77172,3175,0
2022-06-13,27323.87,27480.62,22530.62,23152.12,186701,3175,0
2022-06-14,23185.97,23328.5,20786.12,21916.62,172703,3175,0
2022-06-15,21949.32,22357.62,20021.62,21592.62,161838,3175,0
2022-06-16,21619.71,22936.62,20439.53,20637.62,158114,3175,0
2022-06-17,20660.92,21312.62,20167.12,20614.08,123466,3175,0
2022-06-18,20613.86,20729.12,17557.12,17736.12,119595,3175,0
2022-06-19,17765.56,20669.12,17719.71,20576.12,129654,3175,0
2022-06-20,20602.79,21021.12,19599.12,20398.62,143534,3176,0
2022-06-21,20407.56,21680.12,20217.62,20802.12,104077,3176,0
2022-06-22,20821.27,20993.62,19726.12,19830.62,95901,3176,0
2022-06-23,19840.65,21080.12,19794.62,20765.62,84350,3176,0
2022-06-24,20782.39,21418.12,20627.62,21168.05,89572,3176,0
2022-06-25,21168.82,21580.12,20872.12,21186.12,86293,3176,0
2022-06-26,21199.33,21856.62,21099.12,21356.25,61029,3176,0
2022-06-27,21374.73,21497.62,20464.12,20866.12,72335,3175,0
2022-06-28,20880.85,21173.62,20160.62,20208.57,70421,3176,0
2022-06-29,20230.51,20414.12,19810.12,20160.62,79365,3175,0
2022-06-30,20183.03,20311.12,18565.62,18708.76,85968,3175,0
2022-07-01,18714.7,20854.12,18679.43,19385.7,109849,3175,0
2022-07-02,19386.04,19471.63,18933.12,19208.12,134394,3175,0
2022-07-03,19221.88,19609.62,18731.12,19387.12,58953,3176,0
2022-07-04,19399.42,20078.62,19009.12,19714.62,73040,3175,0
2022-07-05,19740.43,20704.12,19259.12,20417.12,93149,3175,0
2022-07-06,20422.63,20457.98,19721.12,20345.12,89305,3175,0
2022-07-07,20363.1,21808.62,20220.62,21577.12,76931,3175,0
2022-07-08,21598.07,22467.62,21151.12,21830.38,106403,3175,0
2022-07-09,21829.7,21989.69,21283.12,21640.62,92839,3176,0
2022-07-10,21655.26,21713.12,20610.12,20951.46,78536,3176,0
2022-07-11,20959.26,21151.62,20226.62,20378.12,94425,3176,0
2022-07-12,20395.34,20398.28,19235.12,19414.62,109158,3175,0
2022-07-13,19423.01,20059.12,18871.62,19633.29,112197,3175,0
2022-07-14,19635.6,20861.12,19585.12,20638.12,108841,3175,0
2022-07-15,20650.44,21172.62,20348.62,20910.93,112364,3176,0
2022-07-16,20910.93,21557.12,20454.12,21178.62,89852,3176,0
2022-07-17,21188.47,21655.62,20792.12,20905.12,75526,3175,0
2022-07-18,20915.1,22734.12,20725.12,21451.62,135776,3175,0
2022-07-19,21471.53,23686.12,21415.62,23276.62,143728,3175,0
2022-07-20,23287.06,24261.12,22889.12,23228.12,137397,3176,0
2022-07-21,23241.35,23767.62,22318.62,23091.12,126910,3176,0
2022-07-22,23094.12,23739.12,22489.12,22589.29,107781,3176,0
2022-07-23,22589.28,22987.12,21923.62,22299.12,109640,3176,0
2022-07-24,22311.94,22887.12,22197.62,22704.51,77993,3176,0
2022-07-25,22708.86,22996.12,21536.12,22145.86,95479,3175,0
2022-07-26,22154.7,22169.46,20695.42,20959.62,88861,3175,0
2022-07-27,20969.33,23093.62,20793.62,22753.64,92038,3175,0
2022-07-28,22770.44,24190.62,22558.12,23988.12,100837,3175,0
2022-07-29,24016.87,24428.62,23410.62,23937.5,101403,3175,0
2022-07-30,23936.05,24650.12,23598.12,23945.12,102762,3176,0
2022-07-31,23954.82,24170.62,23365.34,23775.12,80348,3175,0
2022-08-01,23789.76,23817.21,22836.12,23143.62,97153,3175,0
2022-08-02,23113.42,23443.12,22645.62,23016.12,106592,3175,0
2022-08-03,23018.36,23623.12,22671.62,23300.12,85736,3176,0
2022-08-04,23310.78,23356.03,22362.12,22498.12,97159,3175,0
2022-08-05,22495.76,23451.62,22421.62,22969.54,89898,3175,0
2022-08-06,22969.68,23343.62,22967.72,23144.12,77733,3175,0
2022-08-07,23161.67,23266.12,22838.62,23233.12,43316,3175,0
2022-08-08,23250.66,24228.62,23039.12,24078.62,91864,3175,0
2022-08-09,24052.95,24055.26,22850.12,23124.12,89177,3175,0
2022-08-10,23128.4,24175.12,22640.12,23870.62,78952,3175,0
2022-08-11,23884.83,24898.62,23756.12,24218.62,80595,3175,0
2022-08-12,24197.23,24306.12,23574.12,24220.65,72516,3175,0
2022-08-13,24220.65,24875.12,24064.8,24466.62,94276,3176,0
2022-08-14,24478.78,25018.12,24135.62,24291.62,63885,3175,0
2022-08-15,24303.78,25199.62,23860.62,24062.12,95536,3175,0
2022-08-16,24058.68,24231.62,23646.12,23958.69,115833,3175,0
2022-08-17,23965.08,24427.12,23159.12,23421.12,130276,3176,0
2022-08-18,23386.44,23579.62,23213.12,23386.62,130836,3176,0
2022-08-19,23400.95,23413.12,21126.12,21253.46,176997,3175,0
2022-08-20,21253.67,21348.12,20765.12,20785.12,157061,3175,0
2022-08-21,20800.23,21766.62,20746.75,21444.12,106199,3176,0
2022-08-22,21452.72,21689.12,20872.12,21099.62,103085,3176,0
2022-08-23,21108.18,21666.12,20865.62,21457.62,106105,3175,0
2022-08-24,21461.91,21884.88,21130.62,21677.38,95760,2323,0
2022-08-25,21680.61,21801.88,21292.38,21629.38,92514,2324,0
2022-08-26,21634.88,21863.38,20520.88,20636.05,93393,2324,0
2022-08-27,20634.91,20675.17,19787.88,19980.88,106464,2323,0
2022-08-28,19995.78,20142.88,19792.88,19968.88,62936,2324,0
2022-08-29,19974.93,20407.38,19499.88,20153.88,105996,2324,0
2022-08-30,20164.78,20562.38,19523.38,19957.88,117366,2323,0
2022-08-31,19963.02,20478.38,19734.38,20173.88,124604,2324,0
2022-09-01,20179.53,20274.88,19544.38,20052.38,157603,2323,0
2022-09-02,20057.21,20427.88,19739.88,19952.78,139011,2323,0
2022-09-03,19953.05,20040.88,19631.88,19718.88,119456,2323,0
2022-09-04,19732.75,19939.38,19570.38,19885.88,89947,2324,0
2022-09-05,19885.88,20045.88,19623.88,19714.99,74090,2323,0
2022-09-06,19727.46,20167.88,18643.38,18968.38,149961,2324,0
2022-09-07,18973.4,19443.38,18513.58,19353.8,83900,2324,0
2022-09-08,19375.29,19453.38,19001.88,19366.38,108120,2323,0
2022-09-09,19369.47,21425.38,19238.38,21290.56,109108,2323,0
2022-09-10,21290.57,21666.38,21120.38,21408.88,123051,2323,0
2022-09-11,21421.89,21860.88,21341.88,21627.72,110339,2323,0
2022-09-12,21627.64,22476.88,21436.55,22397.66,105041,2324,0
2022-09-13,22397.74,22774.88,20031.88,20225.59,172272,2324,0
2022-09-14,20225.62,20508.88,19598.38,19933.64,158772,2324,0
2022-09-15,19933.98,20384.88,19471.88,19840.87,159963,2324,0
2022-09-16,19839.33,19879.88,19314.21,19743.44,165540,2323,0
2022-09-17,19743.39,20171.38,19679.38,20068.44,118739,2323,0
2022-09-18,20067.08,20130.38,19542.88,19710.43,120587,2324,0
2022-09-19,19709.17,19711.74,18243.88,19509.12,168994,2323,0
2022-09-20,19509.68,19671.38,18703.88,18959.47,153134,2323,0
2022-09-21,18959.44,19901.38,18551.38,18914.31,166610,2323,0
2022-09-22,18914.33,19482.38,18125.88,19232.36,198350,2323,0
2022-09-23,19232.37,19502.38,18512.5,18837.91,162363,2324,0
2022-09-24,18838.57,19387.98,18791.86,19134.95,128210,2323,0
2022-09-25,19134.95,19169.88,18793.38,18893.44,103585,2323,0
2022-09-26,18892.35,19299.88,18608.88,19103.1,144314,2324,0
2022-09-27,19103.15,20365.88,18803.39,19060.4,187092,2323,0
2022-09-28,19060.4,19645.38,18448.38,19557.25,171760,2323,0
2022-09-29,19555.63,19757.88,18829.38,19496.24,163757,2323,0
2022-09-30,19496.24,20166.88,19129.38,19412.14,115479,2323,0
2022-10-01,19412.47,19474.38,19142.88,19240.13,71422,2323,0
2022-10-02,19240.17,19381.38,19018.88,19223.29,67942,2323,0
2022-10-03,19223.37,19636.88,18905.88,19584.4,149357,2323,0
2022-10-04,19584.34,20446.88,19482.38,20324.82,161127,2323,0
2022-10-05,20324.82,20397.8,19726.88,19975.29,130851,2323,0
2022-10-06,19968.82,20432.38,19861.38,20039.91,172795,2323,0
2022-10-07,20039.92,20053.38,19307.88,19541.33,126976,2323,0
2022-10-08,19541.33,19634.41,19404.38,19444.29,79111,2323,0
2022-10-09,19444.3,19546.38,19192.43,19471.84,64209,2323,0
2022-10-10,19471.84,19517.38,19078.88,19227.76,138887,2323,0
2022-10-11,19228.3,19268.14,18838.88,19007.57,129502,2323,0
2022-10-12,19007.57,19189.38,18958.88,19158.78,105090,2323,0
2022-10-13,19158.79,19495.38,18139.88,19372.61,78315,2323,0
2022-10-14,19372.7,19934.38,19097.88,19163.19,90324,2323,0
2022-10-15,19163.52,19216.88,19028.38,19084.89,47769,2323,0
2022-10-16,19084.9,19408.38,18957.38,19319.57,50362,2324,0
2022-10-17,19319.6,19664.38,19084.38,19515.99,93751,2324,0
2022-10-18,19515.99,19690.88,19073.81,19352.35,95504,2324,0
2022-10-19,19352.35,19364.4,19053.31,19181.71,89222,2638,0
2022-10-20,19181.71,19331.81,18880.31,19014.33,103143,2639,0
2022-10-21,19014.9,19236.81,18643.81,19169.39,83234,2638,0
2022-10-22,19169.54,19248.31,19096.31,19205.57,53869,2638,0
2022-10-23,19205.58,19510.31,19056.81,19485.44,41015,2638,0
2022-10-24,19484.68,19684.31,19141.81,19376.81,91433,2638,0
2022-10-25,19376.81,20406.31,19223.31,20174.46,96307,2638,0
2022-10-26,20177.89,21007.87,19985.81,20738.03,109850,2638,0
2022-10-27,20738.09,20898.31,20233.61,20383.03,98110,2638,0
2022-10-28,20383.09,20742.81,19940.81,20619.56,99292,2638,0
2022-10-29,20619.6,21065.81,20543.31,20846.98,89110,2638,0
2022-10-30,20845.63,20924.31,20541.81,20670.81,60801,2638,0
2022-10-31,20671.81,20822.81,20217.31,20383.21,94520,2639,0
2022-11-01,20383.71,20672.81,20308.81,20435.81,75638,2638,0
2022-11-02,20437.81,20793.88,20038.38,20134.38,90862,2323,0
2022-11-03,20134.88,20377.88,20019.38,20243.88,69132,2324,0
2022-11-04,20245.38,21287.88,20144.38,21159.43,85917,2323,0
2022-11-05,21157.27,21462.38,21067.88,21313.38,77392,2324,0
2022-11-06,21314.38,21354.88,21099.38,21113.38,66541,2323,0
2022-11-07,21117.08,21170.88,20571.88,20671.89,76018,2323,0
2022-11-08,20671.89,20672.49,16898.88,18683.39,166395,2323,0
2022-11-09,18683.39,18710.62,15564.88,15684.81,195961,2323,0
2022-11-10,15681.97,18110.31,15488.38,17789.83,209554,2324,0
2022-11-11,17790.1,17817.81,16311.31,16743.82,173931,2639,0
2022-11-12,16744.18,17061.81,16571.31,16775.06,133211,2638,0
2022-11-13,16776.23,16909.81,16193.81,16349.24,62418,2638,0
2022-11-14,16349.25,17141.81,15768.31,16362.72,103490,2639,0
2022-11-15,16363.75,17083.17,16304.31,16876.9,205948,2638,0
2022-11-16,16876.92,16970.81,16339.31,16514.87,153375,2638,0
2022-11-17,16514.68,16728.81,16381.81,16669.11,145513,2638,0
2022-11-18,16669.11,16965.31,16516.31,16619.5,95841,2638,0
2022-11-19,16619.5,16690.81,16517.79,16644.86,64042,2638,0
2022-11-20,16644.96,16782.81,16174.31,16243.08,71913,2638,0
2022-11-21,16243.08,16315.81,15441.31,15614.55,125802,2638,0
2022-11-22,15614.72,16276.81,15580.24,16106.92,202528,2639,0
2022-11-23,16106.94,16669.31,16071.81,16454.36,189044,2638,0
2022-11-24,16454.37,16776.31,16420.81,16525.43,86536,2638,0
2022-11-25,16525.71,16607.81,16312.81,16475.36,109837,2638,0
2022-11-26,16475.4,16676.08,16396.75,16488.77,242307,2922,0
2022-11-27,16488.79,16573.35,16361.49,16553.85,241168,2922,0
2022-11-28,16553.87,16572.88,15978.38,16177.57,276325,2922,0
2022-11-29,16177.63,16521.87,16078.3,16443.77,256183,2922,0
2022-11-30,16443.24,17130.38,16406.08,17090.82,289167,2922,0
2022-12-01,17090.73,17290.49,16846.16,16909.05,249918,2922,0
2022-12-02,16909.08,17090.69,16775.39,16998.74,210143,2922,0
2022-12-03,16998.74,17138.37,16861.37,16932.94,173490,2922,0
2022-12-04,16932.94,17141.26,16848.5,17098.07,208648,2922,0
2022-12-05,17098.14,17405.09,16852.3,16958.8,271496,2922,0
2022-12-06,16958.82,17087.58,16890.82,16977.13,247324,2922,0
2022-12-07,16978.13,17122.74,16668.99,16814.88,250087,2922,0
2022-12-08,16814.51,17285.82,16724.38,17169.02,240590,2922,0
2022-12-09,17168.38,17333.36,17052.74,17097.19,242024,2922,0
2022-12-10,17097.19,17211.82,17091.89,17111.59,182762,2922,0
2022-12-11,17111.6,17254.38,17070.66,17098.83,167030,2922,0
2022-12-12,17098.83,17203.73,16861.0,17161.88,223054,2922,0
2022-12-13,17161.89,17954.83,17074.16,17746.22,282650,2922,0
2022-12-14,17746.34,18364.45,17646.11,17816.22,273860,2922,0
2022-12-15,17817.54,17864.83,17303.73,17382.27,268151,2922,0
2022-12-16,17382.27,17509.15,16722.4,16819.35,275403,2922,0
2022-12-17,16819.36,16857.91,16515.17,16701.39,274845,2922,0
2022-12-18,16699.93,16785.15,16649.53,16735.33,239521,2922,0
2022-12-19,16735.34,16841.26,16505.27,16569.35,279605,2922,0
2022-12-20,16569.35,17043.03,16258.8,16864.04,297838,2922,0
2022-12-21,16864.05,16911.4,16715.92,16780.89,274932,2922,0
2022-12-22,16780.29,16852.4,16546.3,16777.76,286748,2922,0
2022-12-23,16777.77,16920.56,16730.46,16792.34,273240,2922,0
2022-12-24,16792.94,16847.35,16743.94,16810.52,211764,2922,0
2022-12-25,16810.53,16837.63,16708.45,16814.69,238621,2922,0
2022-12-26,16814.8,16903.0,16773.17,16817.0,239172,2922,0
2022-12-27,16816.93,16949.19,16572.23,16678.17,258965,2922,0
2022-12-28,16678.17,16761.14,16445.4,16502.53,256450,2922,0
2022-12-29,16502.6,16638.39,16451.56,16577.07,233696,2922,0
2022-12-30,16577.09,16631.66,16311.27,16559.41,239786,2922,0
2022-12-31,16559.41,16618.41,16508.55,16524.19,183481,2922,0
2023-01-01,16524.21,16605.37,16447.8,16586.92,187715,2922,0
2023-01-02,16586.49,16773.24,16529.45,16735.06,197980,2922,0
2023-01-03,16735.2,16757.13,16585.39,16642.55,245163,2922,0
2023-01-04,16642.69,16972.22,16627.58,16807.04,266661,2922,0
2023-01-05,16807.04,16857.27,16737.12,16828.56,238036,2922,0
2023-01-06,16828.56,17010.43,16656.24,16913.71,242176,2922,0
2023-01-07,16913.75,16963.69,16888.88,16921.4,196335,2922,0
2023-01-08,16921.4,17003.2,16895.39,16940.53,176916,2922,0
2023-01-09,16940.65,17381.29,16935.6,17165.12,278934,2922,0
2023-01-10,17165.19,17478.65,17114.03,17448.0,275065,2922,0
2023-01-11,17448.57,17565.41,17299.8,17544.64,283274,2922,0
2023-01-12,17544.67,19097.1,17498.08,18817.94,343330,2922,0
2023-01-13,18817.95,19884.35,18701.08,19797.25,316770,2922,0
2023-01-14,19797.28,21307.37,19717.43,20887.74,368663,2922,0
2023-01-15,20887.74,21057.56,20545.55,20890.43,308734,2922,0
2023-01-16,20890.5,21433.97,20602.25,21118.42,327153,2922,0
2023-01-17,21118.48,21567.7,20837.8,21299.89,283937,2922,0
2023-01-18,21299.89,21624.76,20375.39,20761.76,321742,2922,0
2023-01-19,20761.76,21181.51,20610.67,20920.54,266597,2922,0
2023-01-20,20920.54,22425.33,20851.03,22304.17,301812,2922,0
2023-01-21,22304.17,23345.03,22304.17,23188.82,348507,2922,0
2023-01-22,23188.86,23195.08,22284.37,22575.85,316573,2922,0
2023-01-23,22575.89,23157.82,22496.28,22984.72,316187,2922,0
2023-01-24,22984.72,23150.56,22709.7,22886.09,313127,2922,0
2023-01-25,22886.15,23687.4,22317.13,23579.22,318039,2922,0
2023-01-26,23579.5,23803.1,22818.25,23065.32,310638,2922,0
2023-01-27,23065.34,23490.47,22526.15,23074.22,322793,2922,0
2023-01-28,23069.98,23179.99,22869.39,22992.51,272670,2922,0
2023-01-29,22992.51,23945.0,22953.18,23780.47,326569,2922,0
2023-01-30,23780.47,23862.72,22540.49,22730.71,344642,2922,0
2023-01-31,22730.03,23199.64,22485.4,22936.46,317121,2922,0
2023-02-01,22936.5,23782.34,22745.78,23666.3,285816,2922,0
2023-02-02,23666.31,24242.23,23396.05,23438.67,298628,2922,0
2023-02-03,23435.22,23702.94,23193.39,23369.42,275534,2922,0
2023-02-04,23369.42,23571.84,23242.4,23402.05,201567,2922,0
2023-02-05,23402.06,23436.11,22743.4,22889.02,224352,2922,0
2023-02-06,22889.08,23139.95,22622.79,22900.32,229322,2922,0
2023-02-07,22900.32,23332.94,22624.33,23182.18,203833,2922,0
2023-02-08,23182.18,23433.12,22658.1,22942.26,220267,2922,0
2023-02-09,22942.26,22996.38,21685.39,21842.58,251760,2922,0
2023-02-10,21842.72,21943.3,21453.07,21523.36,217521,2922,0
2023-02-11,21523.25,21824.12,21507.13,21813.16,155359,2922,0
2023-02-12,21813.18,22075.04,21697.13,21725.44,173331,2922,0
2023-02-13,21725.45,21888.42,21351.91,21613.23,227973,2922,0
2023-02-14,21613.24,22309.77,21531.63,22237.7,216472,2922,0
2023-02-15,22237.7,24306.61,22038.88,24164.89,218099,2922,0
2023-02-16,24164.9,25238.53,24099.36,24522.43,282629,2922,0
2023-02-17,24522.5,25007.71,23328.41,24467.13,291307,2922,0
2023-02-18,24466.54,24863.31,24042.92,24604.68,223825,2922,0
2023-02-19,24604.72,25177.95,24248.47,24532.27,227181,2922,0
